BJ-480型不真空办公杯,True,BJ-480,件(16只),,16
处理茶马仕太空杯,True,,件(40只),,10
处理B型400ml太空杯,True,,件(48只),,5
处理A型600ml太空杯,True,,件(48只),,5
处理B型600ml太空杯,True,,件(48只),,5
处理360(2+2)真空办公杯,True,,只,,15
处理力德尔真空杯,True,,件(20只),,10
BJ-402型E动420不真空杯,True,,件(30只),,13
处理350ML力德尔子弹头杯,True,,只,,15
处理500ML力德尔子弹头杯,True,,只,,15
处理康姆恒杯,True,,只,,20
处理太空杯,True,,只,,5
处理紫砂套装,True,,套,,40
500ML真空杯,True,BJ-500,件(30只),,14
600ML真空杯,True,BJ-600,件(30只),,14
处理卓尔真空杯4型,True,,只,,15
处理480(2+2)真空办公杯,True,,只,,15
处理卓尔真空办公杯,True,,只,,25
处理生态杯,True,,只,,5
处理木鱼石杯,True,,只,,5
处理不锈钢杯,True,,只,,15
BJ-362型不真空杯,True,,件(20只),,14
BJ-401型不真空杯,True,,件(20只),,14
处理双层保温子弹头4型,True,,件(30只),,14
处理420力德尔真空办公杯,True,,只,,15
处理280PU发泡杯,True,,只,,10
处理350(2+2)真空杯,True,,只,,15
处理360ML金三河真空杯,True,,只,,10
360不真空泡茶师,True,,件(20只),,28
恒远,False,,,,0
恒远中号新世纪口杯,True,,件(40只),,10.6
恒远大号新世纪口杯,True,,件(40只),,12.6
恒远小号新世纪口杯,True,,件(40只),,7.8
广州振兴,False,,,,0
振兴新世纪500ML太空杯,True,SB3001,件(48只),,4.2
振兴动感650ML太空杯,True,SBM3017,件(48只),,5.6
振兴动感800ML太空杯,True,SBM3015,件(48只),,6
振兴动感1000ML太空杯,True,SBM3018,件(48只),,7
振兴300ML运动壶,True,SBM4525,件(48只),,3.6
振兴500ML运动壶,True,SBM4526,件(48只),,4.4
振兴600ML运动壶,True,SBM4527,件(48只),,5
振兴800ML运动壶,True,SBM4528,件(48只),,6
振兴1000ML运动壶,True,SBM4529,件(48只),,7
振兴500ML帽盖动感杯,True,SBM4534,件(48只),,5.1
振兴650ML帽盖动感杯,True,SBM4535,件(48只),,5.7
振兴新世纪650ML太空杯,True,SB3002,件(48只),,4.8
振兴800ML帽盖动感杯,True,SBM4536,件(48只),,6.1
振兴1000ML帽盖动感杯,True,SBM4537,件(48只),,7.1
振兴E代500ML太空杯,True,SB870A,件(48只),,4.4
振兴E代500ML太空杯,True,SB870B,件(48只),,4.4
振兴E代650ML太空杯,True,SB871A,件(48只),,5
振兴E代450ML太空杯,True,SB871B,件(48只),,4.4
振兴E代800ML太空杯,True,SB872A,件(48只),,5.8
振兴E代800ML太空杯,True,SB872B,件(48只),,5.8
振兴600ML太空杯,True,SB878,件(48只),,5
振兴400ML太空杯,True,SB882,件(48只),,3.9
振兴新世纪800ML太空杯,True,SB3003,件(48只),,6
振兴600ML太空杯,True,SB883,件(48只),,4.6
振兴600ML足球杯,True,SBM4546,件(48只),,5.2
振兴600ML网球杯,True,SBM4547,件(48只),,5.2
振兴600ML动力太空杯,True,SBM4548,件(48只),,6.2
振兴1000ML动力太空杯,True,SBM4549,件(48只),,9
振兴2000ML动力太空杯,True,SBM4550,件(30只),,13.6
振兴E动500ML太空杯1型,True,SBM4551,件(48只),,6.8
振兴E动500ML太空杯2型,True,SBM4552,件(48只),,6.8
振兴420ML太空杯泡茶师,True,SBM4553,件(48只),,16.6
振兴580ML太空杯泡茶师,True,SBM4554,件(48只),,17.6
振兴新世纪1000ML太空杯,True,SB3004,件(48只),,7
振兴350ML精品太空杯5型,True,SBM3080,件(48只),,5.6
振兴450ML精品太空杯5型,True,SBM3081,件(48只),,5.9
振兴E代500ML太空杯,True,SB3005,件(48只),,4.4
振兴E代650ML太空杯,True,SB3006,件(48只),,5
振兴E代800ML太空杯,True,SB3007,件(48只),,5.8
振兴E代1000ML太空杯,True,SB3008,件(48只),,6.8
振兴动感500ML太空杯,True,SBM3016,件(48只),,5
长源液压件,False,,,,0
Φ25.5轴套,True,,只,,0.1
M16*1.5螺纹堵,True,,只,,0.15
喷漆护套,True,,只,,0.35
Φ15长塑料轴套,True,,只,,0.1
M27*1.5螺纹轴套,True,,只,,0.15
Φ10塑料轴套,True,,只,,0.1
Φ34轴套,True,,只,,0.1
Φ27轴套,True,,只,,0.1
M16*1.5螺纹套,True,,只,,0.15
Φ6堵头,True,,只,,0.08
Φ9螺纹堵,True,,只,,0.15
M27*1.5堵头,True,,只,,0.08
Φ10塑料堵头,True,,只,,0.08
Φ12.5堵头,True,,只,,0.08
瑞彩,False,,,,0
280ML瑞彩口杯1型,True,FGA210-280,件(40只),,17.8
320ML瑞彩口杯1型,True,FGA210-320,件(40只),,19.8
300ML瑞彩口杯2型,True,FGA211-300,件(40只),,14.6
350ML瑞彩口杯2型,True,FGA211-350,件(40只),,15.2
260ML瑞彩口杯3型,True,FGA212-260,件(40只),,14.6
360ML瑞彩办公杯3型,True,FGA212-360,件(20只),,21.6
320ML瑞彩口杯3型,True,FGA212-320,件(40只),,16.6
420ML瑞彩办公杯3型,True,FGA212-420,件(20只),,23.6
320ML圆点太空杯,True,FHP116-320,件(48只),,4.8
360mlQQ太空杯,True,FGA184-360,件(48只),,4.8
400ml豆蔻太空杯,True,FGA174-400,件(48只),,5.2
500ml豆蔻太空杯,True,FGA174-500,件(48只),,6
玻璃泡杯,False,,,,0
富光玻璃泡杯,True,G102-280,件(30只),,20.8
G1201-280,True,G1201-280,件(20只),,118
G1201-320B,True,G1201-320B,件(16只),,158
G116-280,True,G116-280,件(20只),,168
G116-320B,True,G116-320B,件(16只),,188
富光单层玻璃泡杯,True,G107-350,件(30只),,19.8
富光水晶玻璃泡杯,True,G105-280,件(30只),,26.8
富光五彩经典单层水晶玻璃杯,True,G112-380,件(16只),,68
富光玻璃经典水晶杯280ml,True,G108-280,件(20只),,98
富光水晶单层玻璃泡杯,True,G106-380,件(16只),,58
富光中水晶工艺玻璃泡杯,True,G103-280,件(20只),,36.8
富光中健牌水晶玻璃杯,True,705-280,件(30只),,19.8
富光双层玻璃水晶杯,True,G115-280,件(20只),,88
达人,False,,,,0
富光达人水壶500ml,True,FGA100-500型,件(48只),458×307×435,6.8
富光达人水壶650ml,True,FGA100-650型,件(48只),460×310×475,7.2
悠然太空杯,False,,,,0
600ML悠然太空杯,True,FGA160-600,件(48只),,6.6
800ML悠然太空杯,True,FGA160-800,件(48只),,7.4
750ML悠然太空杯2型,True,FGA164-750,件(48只),,8.2
炫动太空杯,False,,,,0
500ML炫动太空杯,True,FGA167-500,件(48只),,6
650ML炫动太空杯,True,FGA167-650,件(48只),,6.6
800ML炫动太空杯,True,FGA167-800,件(48只),,7.2
明尚系列,False,,,,0
450ML明太空杯,True,FHP112-450,件(48只),,8.6
350MLV尚太空杯,True,FHP117-350,件(48只),,6.6
450MLV尚太空杯,True,FHP117-450,件(48只),,6.9
逸致口杯,False,,,,0
280ML逸致口杯4型,True,FGA220-280,件(40只),,15.8
320ML逸致口杯4型,True,FGA220-320,件(40只),,16.8
炫丽口杯,False,,,,0
200ML炫丽口杯,True,FGA568-200,件(40只),,8
炫耀,False,,,,0
炫耀太空杯300ml,True,FGA102-300,件(48只),430×290×305,4
炫耀太空杯300mlB型,True,FGA102-300,件(48只),430×290×305,4
炫耀太空杯400ml,True,FGA102-400,件(48只),435×295×365,4.4
炫耀太空杯400mlB型,True,FGA102-400,件(48只),435×295×365,4.4
炫耀太空杯500ml,True,FGA102-500,件(48只),445×300×425,4.8
炫耀太空杯500mlB型,True,FGA102-500,件(48只),445×300×425,4.8
炫耀太空杯600ml,True,FGA102-600,件(48只),455×305×485,5.2
炫耀太空杯600mlB型,True,FGA102-600,件(48只),455×305×485,5.2
优优,False,,,,0
400优优太空杯一型,True,FGA104-400,件(48只),,4
400优优太空杯二型,True,,件(48只),,4.4
400优优太空杯三型,True,,件(48只),,4.4
学生壶,False,,,,0
学生壶600ml,True,FGA107-600型,件(30只),,8.4
学生壶800ml,True,FGA107-800型,件(30只),,9
学生壶600ml二型,True,FGA119-600,件(30只),,8.8
学生壶800ml二型,True,FGA119-800,件(30只),,9.6
燕尾,False,,,,0
燕尾太空杯500ml,True,FGA-1315,件(48只),425×285×455,5
燕尾太空杯650ml,True,FGA-1316,件(48只),440×300×495,5.6
燕尾太空杯800ml,True,FGA-1317,件(48只),465×315×525,6.1
燕尾太空杯1000ml,True,FGA-1318,件(48只),520×350×535,7
1000ml燕尾铝盖太空杯,True,,件(48只),,8
燕尾500ML[2型]太空杯,True,FGA111-500,件(48只),,4.6
燕尾650ML[2型]太空杯,True,FGA111-650,件(48只),,5.2
E动,False,,,,0
E动500太空杯2型,True,FGA-1342,件(48只),420×280×430,6.8
E动600ML太空杯1型,True,FGA129-600,件(48只),490×330×520,7.5
500MLE动6型,True,FGA115-500-6,件(48只),490×330×520,6
650MLE动6型,True,FGA115-650-6,件(48只),490×330×520,6.6
800MLE动6型,True,FGA115-800-6,件(48只),490×330×520,7.2
E动500太空杯3型,True,FGA108-500,件(48只),,6
E动600太空杯3型,True,FGA108-600,件(48只),,6.2
E动800太空杯3型,True,FGA108-800,件(48只),,6.8
E动500太空杯5型,True,FGA120-500,件(48只),490×330×420,6.2
E动600太空杯5型,True,FGA120-600,件(48只),490×330×460,6.8
E动800太空杯5型,True,FGA120-800,件(48只),490×330×520,7.4
E动400ML太空杯1型,True,FGA129-400,件(48只),490×330×520,6.5
E动520ML太空杯1型,True,FGA129-520,件(48只),490×330×520,7
塑紫,False,,,,0
320塑紫杯,True,FGA309-320,件(30只),,42.8
320健牌炫动口杯,True,FGT001-320,件(40只),,11.8
320塑紫杯5型,True,,只,,50
220ML健牌炫动口杯,True,FGT001-220,件(40只),,10.8
420ML健牌炫动口杯,True,FGT001-420,件(40只),,12.8
11代,False,,,,0
新世纪滤叶太空杯500ml,True,FGA-J1102,件(48只),440×290×360,4.2
新世纪滤叶太空杯650ml,True,FGA-J1103,件(48只),490×325×365,4.8
新世纪滤叶太空杯800ml,True,FGA-J1104,件(48只),525×350×395,6
新世纪滤叶太空杯1000ml,True,FGA-J1105,件(48只),560×370×420,7
新世纪滤叶太空杯1500ml,True,FGA-J1101,件(48只),630×420×510,9
泡茶师,False,,,,0
富光(pc)泡茶师260ml 2型,True,FGF-736,件(40只),530×330×205,28
富光(pc)泡茶师220ml  1型,True,FGF-735,件(40只),530×330×205,24
富光(pc)泡茶师340ml  1型,True,FGF-734,件(40只),530×330×205,28
E动,False,,,,0
E动口杯320ml  1型,True,FGF-740,件(40只),550×345×205,17
E动口杯320ml  2型,True,FGF-758,件(40只),550×345×205,17
E动口杯400ml  1型,True,FGF-741,件(40只),550×345×240,20
E动口杯400ml  2型,True,FGF-759,件(40只),550×345×240,20
E动口杯280ml  3型,True,FGA204-280,件(40只),608×388×186,15.2
E动口杯320ml  3型,True,FGA204-320,件(40只),604×385×206,16.6
欣瑞,False,,,,0
220ml欣瑞口杯1型,True,FGF-755,件(40只),490×310×185,11.2
280ml欣瑞口杯3型,True,FGA202-280,件(40只),575×365×210,19.8
360ml欣瑞办公杯 3型,True,FGA202B-360,件(30只),600×495×185,22.8
欣锐3型-230ML口杯,True,FGA202-230,件(40只),,22.6
欣锐3型-300ML口杯,True,FGA202-300,件(40只),625×395×190,26
320欣瑞真空杯,True,FGL-3145,件(20只),625×395×190,28
420欣瑞真空杯,True,FGL-3146,件(20只),625×395×190,30
220ml欣瑞口杯 2型,True,FGF-757,件(40只),490×310×185,14.6
220ml 欣瑞口杯3型,True,FGA202-220,件(40只),575×365×185,16.8
320ml欣瑞口杯 1型,True,FGF-754,件(40只),533×335×191,13.2
320ml欣瑞口杯2型,True,FGF-756,件(40只),533×335×197,18.6
420ml欣瑞口杯1型,True,FGF-760,件(40只),560×370×220,16.8
420ml 欣瑞口杯2型,True,FGF-761,件(40只),560×370×220,22.8
240ml欣瑞口杯 3型,True,FGA202-240,件(40只),610×385×160,16.6
260ml欣瑞口杯 3型,True,FGA202-260,件(40只),625×395×190,18.6
塑瓷,False,,,,0
塑瓷口杯180ml,True,FGk-2023,件(20只),,120
塑瓷口杯260ml,True,FGk-2024,件(20只),520×430×250,120
塑瓷口杯400ml,True,FGk-2025,件(12只),536×376×251,120
塑瓷办公杯300ml,True,FGk-2026,件(16只),575×380×225,120
精品塑瓷表杯260ml,True,FGk-2042,件(20只),,136
280双层骨瓷杯,True,FGH-2011,只,,120
中塑瓷二型口杯,True,,只,,42
拾喜240塑瓷泡茶师,True,,只,,68
精品陶瓷杯,True,,套,,48
银杯,False,,,,0
真空银杯,True,FGN-2004,件(10只),470×305×255,1380
至臻真空银杯,True,FGN-2016,件(10只),470×305×255,1760
纯银离子杯,True,FGN-2001,件(10只),470×305×245,1380
中号水晶真空银杯,True,FGN-2009,件(10只),470×305×255,1580
中纯银离子办公杯,True,FGN-2003,件(10只),525×360×215,960
大纯银滤叶杯,True,FGN-2012,件(10只),505×305×245,860
中纯银滤叶杯,True,FGN-2011,件(10只),470×305×245,680
420水晶真空银办公杯,True,FGN-2014,件(10只),525×360×220,1680
小号水晶真空银杯,True,FGN-2013,件(10只),470×305×255,1480
至臻真空银办公杯,True,FGN-2018,件(10只),470×305×255,1880
紫砂,False,,,,0
双层书卷紫砂滤叶杯,True,FGK-2000,件(10只),420×260×240,78
双层竹节紫砂滤叶杯,True,FGK-2000,件(10只),420×260×240,78
双层紫砂办公杯,True,FGK-2003,件(10只),435×315×240,78
精品紫砂套装,True,FGK-2005,件(8只),460×400×246,128
紫砂套装3件套,True,FGK-2002,件(6只),632×363×240,220
280紫砂生态杯,True,FGA306-280,件(30只),,18.8
400紫砂生态办公杯,True,FGA306-400,件(18只),,22.8
高口生态紫砂杯,True,,只,,42.5
紫砂泡壶提篮,True,,只,,380
炫彩,False,,,,0
小炫彩杯,True,FGL-3057,件(40只),470×295×165,20.8
中炫彩杯,True,FGL-3056,件(40只),535×335×180,22.8
大炫彩杯,True,FGL-3055,件(40只),579×363×205,24.8
至尊,False,,,,0
小至尊杯,True,FGL-3062,件(20只),335×305×200,22
中至尊杯,True,FGL-3064,件(20只),400×335×222,25.8
大至尊杯,True,FGL-3063,件(20只),405×370×240,27.6
3A,False,,,,0
3A新世纪特号杯,True,,件(30只),585×485×260,16.6
3A新世纪小号杯,True,,件(40只),,7.2
3A新世纪中号杯,True,,件(40只),,9
3A中口杯,True,,件(40只),,11.2
3A小口杯,True,,件(40只),,7
3A新世纪大号杯,True,,件(40只),,12.2
二代新潮,False,,,,0
二代健新潮180,True,FGJ-180,件(40只),460×290×170,6.2
二代健新潮260,True,FGJ-260,件(40只),510×320×180,7.6
二代健新潮380,True,FGJ-380,件(40只),570×360×195,8.8
二代健新潮520,True,FGJ-520,件(40只),610×385×215,11
E代,False,,,,0
E代太空杯500ml,True,FGA-1106,件(48只),460×310×358,4.4
E代太空杯650ml,True,FGA-1107,件(48只),515×345×378,5
E代太空杯800ml,True,FGA-1108,件(48只),515×354×428,5.8
E代太空杯1000ml,True,FGA-1109,件(48只),575×387×450,6.8
E代太空杯1500ml,True,FGA-1110,件(48只),670×445×490,9
E代500幻彩,True,FGA-1106,件(48只),670×445×490,4.4
E代水壶700ML,True,FGA168-700,件(48只),670×445×490,6.4
E代水壶900ML,True,FGA168-900,件(48只),670×445×490,6.8
三代新潮,False,,,,0
三代健新潮240,True,FGJ-8321,件(40只),500×305×185,5.8
三代健新潮320,True,FGJ-8320,件(40只),535×340×200,6.9
三代健新潮400,True,FGJ-8319,件(40只),535×340×215,8
健牌泡杯,False,,,,0
大健泡杯,True,,件(40只),595×373×205,10.2
中健泡杯,True,,件(40只),550×350×183,8.8
小健泡杯,True,,件(40只),500×315×170,7.6
二代健泡杯220ML,True,FGA508-220,件(40只),500×315×170,9.2
二代健泡杯380ML,True,FGA508-380,件(40只),500×315×170,11
320ml富光健牌泡杯,True,FHP118-320,件(40只),500×315×170,16.8
健牌新奥,False,,,,0
320健新奥口杯,True,FGJ-8623,件(40只),533×335×197,10
220健新奥口杯,True,FGJ-8622,件(40只),533×335×167,8.4
二代280健新奥口杯,True,FGA506-280,件(40只),,8.2
二代380健新奥口杯,True,FGA506-380,件(40只),,10.6
三代360健新奥口杯-1,True,FGA507-360,件(40只),,9.6
三代360健新奥口杯-2,True,FGA507-360,件(40只),,9.6
磁化杯,False,,,,0
健牌磁化口杯240,True,FGJ-8365,件(40只),475×295×180,5.8
健牌磁化口杯280,True,FGJ-8366,件(40只),510×318×195,7
健牌磁化口杯360,True,FGJ-8367,件(40只),540×340×205,7.6
健牌旋风,False,,,,0
健牌旋风口杯一型220,True,FGA-500-220,件(40只),468×300×175,5.2
健牌旋风口杯一型320,True,FGA-500-320,件(40只),530×335×195,6.4
健牌旋风口杯一型460,True,FGA-500-460,件(40只),590×375×200,7.6
健牌旋风口杯二型180,True,FGA-501-180,件(40只),468×300×175,5.2
健牌旋风口杯二型240,True,FGA-501-240,件(40只),530×335×195,6.6
健牌旋风口杯二型360,True,FGA-501-360,件(40只),590×375×200,7.8
健牌悠乐,False,,,,0
健牌悠乐口杯180,True,FGA-502-180,件(40只),465×295×185,4.6
健牌悠乐口杯320,True,FGA-502-320,件(40只),540×340×212,6.4
600悠乐心灵节奏,True,,只,540×340×212,5.5
400悠乐缤纷色彩,True,,只,540×340×212,4.8
悠乐真空杯,True,,只,540×340×212,38
1000悠乐太空杯,True,,件(48只),540×340×212,10.6
220ml悠乐-灵动炫彩,True,YP-3003,件(40只),540×340×212,17.8
280ml悠乐-灵动炫彩,True,YP-3004,件(40只),540×340×212,19.8
5号新潮,False,,,,0
健牌新潮5号180,True,FGA503-180,件(40只),460×290×170,6
健牌新潮5号260,True,FGA503-260,件(40只),510×320×180,7
健牌新潮5号380,True,FGA503-380,件(40只),568×360×195,8.8
健牌新潮5号520,True,FGA503-520,件(40只),610×380×215,9.8
水瓶,False,,,,0
1.0L侧按瓶,True,FG-1230-100,件(12只),615×460×295,22
1.3L多用保温瓶,True,FGA342-1300,件(12只),688×450×425,26.6
1.3L侧按瓶 瓶胆,True,FG-1230-130,件(24只),615×460×325,12
1.6L侧按瓶 瓶胆,True,FG-1230-130,件(15只),615×460×325,12
1.0L多用保温瓶2型,True,FGA343-1000,件(12只),615×460×325,24.6
1.3L侧按瓶,True,FG-1230-130,件(12只),615×460×325,22
1.6L侧按瓶,True,FG-1220-160,件(12只),610×465×295,22
2L新水瓶,True,FG-1220-200,件(12只),688×450×425,24
1.0L真空保温瓶1型,True,FGL-3294,件(12只),688×450×425,38
1.3L真空保温瓶1型,True,FGL-3295,件(12只),688×450×425,40
1.3L真空保温瓶2型,True,FGL-3297,件(12只),688×450×425,46
1.6L真空保温瓶2型,True,FGL-3298,件(12只),688×450×425,48
1.0L多用保温瓶,True,FGA342-1000,件(12只),688×450×425,24.6
新潮杯,False,,,,0
小健新潮,True,,件(40只),490×310×180,6.2
中健新潮,True,,件(40只),570×360×202,7.6
500健新潮杯,True,,件(40只),615×390×195,8.8
大健新潮,True,,件(30只),615×390×220,11.8
塑玻,False,,,,0
富光双层塑玻杯（小）,True,FGH-2107,件(30只),392×330×170,17.2
320ML塑玻5型口杯,True,FGA307-320,件(30只),,38
400ML塑玻5型办公杯,True,FGA307B-400,件(20只),,42.8
240塑玻泡茶师,True,FGA-240,件(20只),520×430×280,48
260塑玻工艺口杯,True,FGA301-260,件(20只),560×445×280,88
260ML塑玻口杯3型,True,FGA302-260,件(20只),625×460×260,28
300ML塑玻办公杯3型,True,FGA302-300B,件(20只),,36
180ML塑玻口杯3型,True,FGA302-180,件(20只),625×460×260,22
400ML塑玻口杯3型,True,FGA302-400,件(20只),625×460×260,38
中号双层塑玻滤叶办公杯(精),True,FGH-2113,件(16只),552×372×206,33.6
塑玻办公杯2型盖,True,,只,552×372×206,5
富光双层塑玻杯2型（小）,True,FGH-2189,件(30只),380×320×180,22
塑玻办公杯1型胆口圈,True,,只,552×372×206,0.25
小塑玻2型盖圈,True,,只,552×372×206,0.2
直径30铝标,True,,只,552×372×206,0.65
二代中塑玻外壳,True,,只,552×372×206,19
中塑玻1型杯盖,True,,只,552×372×206,4.5
中塑玻1型塑盖,True,,只,552×372×206,2.4
中塑玻1型衬片,True,,只,552×372×206,0.3
中塑玻1型亮片,True,,只,552×372×206,0.3
盖圈,True,,只,552×372×206,0.3
大号塑玻外壳,True,,只,552×372×206,21
富光双层塑玻杯（中）,True,FGH-2106,件(30只),423×355×192,20.8
大塑玻1型特厚胆口圈,True,,只,552×372×206,0.55
中塑玻2型办公杯肩圈,True,,只,552×372×206,1.5
精品塑玻杯,True,,套,552×372×206,60
塑玻5型胆口圈,True,,只,552×372×206,0.45
二代中塑玻钢托,True,,只,552×372×206,1.5
二代中塑玻杯盖,True,,只,552×372×206,3.6
二代塑玻办公杯钢托,True,,只,552×372×206,2
二代塑玻胆底圈,True,,只,552×372×206,0.2
二代塑玻防震圈,True,,只,552×372×206,0.2
精品陶瓷杯杯盖（锌合金）,True,,只,552×372×206,8.5
富光双层塑玻杯2型（中）,True,FGH-2184,件(30只),417×350×210,27.6
精品陶瓷杯塑盖,True,,只,552×372×206,3
中塑玻办公杯杯盖,True,,只,552×372×206,2
胆底圈,True,,只,552×372×206,0.3
二代小塑玻外壳,True,,只,552×372×206,17
富光双层塑玻杯（大）,True,FGH-2108,件(30只),494×412×205,25.8
中号双层塑玻办公杯,True,FGH-2109,件(16只),552×372×206,30.8
300ml双层塑玻办公杯2型,True,FGH-2186,件(20只),445×420×170,28.8
大号双层塑玻办公杯,True,FGH-2115,件(16只),616×420×225,36.8
加长小塑玻,True,FGH-2130,件(30只),370×310×210,16.8
动感,False,,,,0
动感滤叶太空杯500ml,True,FGA-1200,件(48只),410×340×437,5
动感铝盖500杯,True,FGA-1235,件(48只),,6.1
动感铝盖650杯,True,FGA-1236,件(48只),,6.7
动感铝盖800杯,True,FGA-1237,件(48只),,7.1
动感铝盖1000杯,True,FGA-1238,件(48只),,8.1
动感铝盖1500杯,True,FGA-1239,件(48只),,10.5
动感铝盖2000杯,True,,件(30只),,12.5
动感滤叶太空杯650ml,True,FGA-1201,件(48只),455×370×425,5.6
动感滤叶太空杯800ml,True,FGA-1202,件(48只),490×436×460,6
动感滤叶太空杯1000ml,True,FGA-1203,件(48只),510×445×475,7
动感滤叶太空杯1500ml,True,FGA-1204,件(48只),595×510×525,9.4
动感滤叶太空杯2000ml,True,FGA-1205,件(30只),580×360×605,11.4
动感滤叶太空杯2800ml,True,FGA-1337,件(30只),580×360×605,14.8
玲珑,False,,,,0
小健玲珑,True,,件(40只),468×295×140,5
350ml悠然1型口杯,True,FGA565-350,件(40只),468×295×140,9.8
400ml悠然1型口杯,True,FGA565-400,件(40只),468×295×140,10.8
420ml悠然2型口杯,True,FGA565-420-2,件(40只),468×295×140,11.8
小健牌玲珑口杯1型,True,FGA571-200,件(40只),468×295×140,8.6
小健牌玲珑口杯2型,True,FGA571-200,件(40只),468×295×140,8.6
小健牌玲珑口杯3型,True,FGA571-200,件(40只),468×295×140,8.6
自旋杯,False,,,,0
小健自旋,True,,件(40只),507×318×175,8
中健自旋,True,,件(40只),527×330×185,8.8
大健自旋,True,,件(40只),600×375×210,11.2
健大新世纪,True,,件(30只),590×490×260,12.6
泡杯,False,,,,0
多功能泡杯（小）1型,True,FGF-701,件(40只),500×318×167,12.8
大泡杯外壳,True,,只,,16.3
大泡杯外壳（无顶标）,True,,只,,15.3
中泡杯外壳,True,,只,,13
多功能泡杯（中）1型,True,FGF-700,件(40只),550×350×180,14.8
多功能泡杯（大）1型,True,FGF-702,件(40只),595×373×203,19.6
二代富光泡杯220ML,True,FGA117-220,件(40只),595×373×203,15.6
二代富光泡杯380ML,True,FGA117-380,件(40只),,18
大泡杯（无标）,True,,只,,15
多功能泡杯（大）2型,True,FGF-737,件(40只),,21.6
多功能泡杯（中）2型,True,FGF-738,件(40只),,17.6
多功能泡杯（小）2型,True,FGF-739,件(40只),,14.6
保健杯,False,,,,0
磁化保健杯（小）,True,FGD-401,件(40只),510×310×170,8.4
磁化保健杯（中）,True,FGD-402,件(40只),560×350×195,11
口杯,False,,,,0
富光中口杯,True,FGF-602,件(40只),580×350×195,15
二代富光300ml口杯,True,FGA205-300,件(40只),,13.8
二代富光360ml口杯,True,FGA205-360,件(40只),,15.8
富光大口杯,True,FGF-603,件(40只),,19.6
晶致,False,,,,0
晶致口杯（小）,True,FGF-712,件(40只),455×285×160,10.6
晶致口杯（中）,True,FGF-714,件(40只),520×325×178,13.6
晶致口杯（大）,True,FGF-715,件(40只),575×360×190,15.8
晶致二号180ML杯,True,FGF-724,件(40只),575×360×190,10.8
晶致二号260ML杯,True,FGF-723,件(40只),575×360×190,12.6
晶致二号380ML杯,True,FGF-722,件(40只),575×360×190,15.6
晶致二号520ML杯,True,FGF-721,件(40只),575×360×190,18.6
双莹,False,,,,0
小双莹160ml,True,FGF-730,件(40只),465×295×155,9.2
中双莹220ml,True,FGF-729,件(40只),525×330×175,12.2
大双莹320ml,True,FGF-728,件(40只),560×350×195,13.8
卓尔,False,,,,0
小卓尔,True,FGF-733,件(40只),465×290×180,14.6
中卓尔,True,FGF-732,件(40只),515×315×195,17.6
大卓尔,True,FGF-731,件(40只),540×335×208,20.6
新动感,False,,,,0
新动感500太空杯三型,True,FGA123-500,件(48只),,5.2
500ML新动感1型,True,FGA121-500,件(48只),,6.2
600ML新动感1型,True,FGA121-600,件(48只),,6.8
新动感400ML2型,True,FGA122-400,件(48只),,5.2
新动感500ML2型,True,FGA122-500,件(48只),,5.6
800ML新动感太空杯3型-2,True,FGA123-800,件(48只),,7.8
1000ML新动感太空杯3型-2,True,FGA123-1000,件(48只),,8.8
新动感600太空杯三型,True,FGA123-600,件(48只),,5.8
新动感400太空杯三型-2,True,FGA123-400,件(48只),,4.8
新动感500太空杯三型-2,True,FGA123-500,件(48只),,5.2
新动感600太空杯三型-2,True,FGA123-600,件(48只),,5.8
动感太空杯650ml五型,True,FGA118-650,件(48只),,5.8
动感太空杯800ml五型,True,FGA118-800,件(48只),,6.6
新动感600ML2型,True,FGA122-600,件(48只),,6.2
400ML新动感1型,True,FGA121-400,件(48只),,5.6
健至诚,False,,,,0
320健牌至诚,True,FGA560-320,件(40只),,7.6
800ml健至诚杯1型,True,FGA508-800,件(40只),,10.8
800ml健至诚杯2型,True,FGA509-800,件(40只),,10.8
300ml健至情口杯,True,FGA569-300,件(40只),,7.2
360ml健至情口杯,True,FGA569-360,件(40只),,8
400健牌至诚,True,FGA560-400,件(40只),,8.2
300健牌至诚4型,True,FGA562-300,件(40只),,9.8
360健牌至诚4型,True,FGA562-360,件(40只),,10.8
260ml健牌至诚5型,True,FGA562-260,件(40只),,7.2
180ml健至诚杯5型,True,FGA562-180,件(40只),,6.2
380ml健至诚杯5型,True,FGA562-380,件(40只),,8.2
600ml健至诚杯1型,True,FGA508-600,件(40只),,9.8
600ml健至诚杯2型,True,FGA509-600,件(40只),,9.8
运动壶A型,False,,,,0
A型200运动壶,True,FGQ-1212,件(48只),360×245×325,3.2
500运动壶4型,True,FGA139-500,件(48只),575×385×635,4.6
A型300运动壶,True,FGQ-1210,件(48只),396×265×370,3.6
A型400运动壶,True,FGQ-1211,件(48只),425×285×375,4
A型500运动壶,True,FGQ-1205,件(48只),435×295×395,4.4
A型600运动壶,True,FGQ-1206,件(48只),435×295×450,5
A型800运动壶,True,FGQ-1207,件(48只),480×315×500,6
A型1000运动壶,True,FGQ-1208,件(48只),500×340×545,7
A型1500运动壶,True,FGQ-1209,件(48只),575×385×635,9
300运动壶4型,True,FGA139-300,件(48只),575×385×635,3.8
生态壶,False,,,,0
600ml生态壶,True,FGK-2021,件(8只),470×330×230,138
FGA系列,False,,,,0
